"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","172","should get user by email","User Management","Sat Sep 06 17:00:45 UTC 2025","failed","Sat Sep 06 17:00:45 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","0","should update billing cycle","chromium","Sat Sep 06 17:01:24 UTC 2025","skipped","Sat Sep 06 17:01:24 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","181","should suspend an active tenant","🏢 Business Operations","Sat Sep 06 17:01:25 UTC 2025","failed","Sat Sep 06 17:01:25 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","249","should reject login with invalid email","Authentication","Sat Sep 06 16:59:33 UTC 2025","passed","Sat Sep 06 16:59:33 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","165","should handle user-client associations with typed client","👥 Client Services","Sat Sep 06 16:58:51 UTC 2025","failed","Sat Sep 06 16:58:52 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","714","should refresh token with typed client","🔐 Security & Access","Sat Sep 06 16:59:51 UTC 2025","passed","Sat Sep 06 16:59:52 UTC 2025","User Login Process","Authentication Systems","",""
"","1597","should request password reset","Password Reset","Sat Sep 06 17:00:05 UTC 2025","failed","Sat Sep 06 17:00:06 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","0","should generate new backup codes","chromium","Sat Sep 06 17:00:34 UTC 2025","skipped","Sat Sep 06 17:00:34 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","0","should track session activity","chromium","Sat Sep 06 17:00:33 UTC 2025","skipped","Sat Sep 06 17:00:33 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","1930","should maintain authentication state across multiple requests","chromium","Sat Sep 06 16:59:42 UTC 2025","failed","Sat Sep 06 16:59:44 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
