"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should change password for authenticated user","chromium","Sat Sep 13 05:58:37 UTC 2025","skipped","Sat Sep 13 05:58:37 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","332","should handle user-client associations with typed client","👥 Client Services","Sat Sep 13 05:57:46 UTC 2025","passed","Sat Sep 13 05:57:46 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","175","should delete permission","Permission Management","Sat Sep 13 05:58:42 UTC 2025","failed","Sat Sep 13 05:58:42 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","179","should reactivate a suspended tenant","🏢 Business Operations","Sat Sep 13 05:59:51 UTC 2025","failed","Sat Sep 13 05:59:51 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","178","should suspend an active tenant","🏢 Business Operations","Sat Sep 13 05:59:49 UTC 2025","failed","Sat Sep 13 05:59:50 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","157","should filter audit logs by date range","chromium","Sat Sep 13 05:58:07 UTC 2025","passed","Sat Sep 13 05:58:07 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","177","should delete a tenant","🏢 Business Operations","Sat Sep 13 05:59:52 UTC 2025","failed","Sat Sep 13 05:59:52 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","173","should update permission","Permission Management","Sat Sep 13 05:58:40 UTC 2025","failed","Sat Sep 13 05:58:40 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","1","should check password strength","chromium","Sat Sep 13 05:58:37 UTC 2025","skipped","Sat Sep 13 05:58:37 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"This test validates that Super Admin can authenticate using the platform login system and receive proper access tokens for subsequent operations.","373","Super Admin can access the platform with valid credentials","🔐 Security & Access","Sat Sep 13 05:58:21 UTC 2025","failed","Sat Sep 13 05:58:21 UTC 2025","User Login Process","Authentication Systems","",""
"","177","should check if user has permission","Permission Management","Sat Sep 13 05:58:49 UTC 2025","failed","Sat Sep 13 05:58:49 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","164","should reject login with malformed email","chromium","Sat Sep 13 05:58:10 UTC 2025","passed","Sat Sep 13 05:58:10 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","0","should list all active sessions for user","chromium","Sat Sep 13 05:59:02 UTC 2025","skipped","Sat Sep 13 05:59:02 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","189","should verify tenant exists check returns false for non-existing tenant","🏢 Business Operations","Sat Sep 13 05:59:29 UTC 2025","failed","Sat Sep 13 05:59:29 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","194","should successfully activate a pending tenant","🏢 Business Operations","Sat Sep 13 05:59:37 UTC 2025","failed","Sat Sep 13 05:59:38 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","181","should validate invitation token","User Invitations","Sat Sep 13 05:58:35 UTC 2025","failed","Sat Sep 13 05:58:35 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","155","should export audit logs","chromium","Sat Sep 13 05:58:08 UTC 2025","failed","Sat Sep 13 05:58:08 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","512","should get all users assigned to a client","👥 Client Services","Sat Sep 13 05:57:59 UTC 2025","failed","Sat Sep 13 05:58:00 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","491","should list all groups for a tenant","👥 Client Services","Sat Sep 13 05:57:50 UTC 2025","passed","Sat Sep 13 05:57:50 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","361","should have token with reasonable expiration time","Authentication","Sat Sep 13 05:58:19 UTC 2025","failed","Sat Sep 13 05:58:20 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","496","should add a client to a group","👥 Client Services","Sat Sep 13 05:57:50 UTC 2025","passed","Sat Sep 13 05:57:51 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","1065","should validate tenant isolation","chromium","Sat Sep 13 05:59:21 UTC 2025","failed","Sat Sep 13 05:59:22 UTC 2025","Multi-User Context Example Tests > Cross-Context Testing","api/features/multi-user-example.spec.ts","",""
"","344","should remove a user from a client","👥 Client Services","Sat Sep 13 05:57:57 UTC 2025","failed","Sat Sep 13 05:57:58 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","189","should get tenant by ID with typed client","🏢 Business Operations","Sat Sep 13 05:59:43 UTC 2025","failed","Sat Sep 13 05:59:43 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
