"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","187","should create a new client group","👥 Client Services","Wed Sep 10 20:46:23 UTC 2025","failed","Wed Sep 10 20:46:23 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","0","should handle session timeout","chromium","Wed Sep 10 20:48:20 UTC 2025","skipped","Wed Sep 10 20:48:20 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","1","should validate password reset token","chromium","Wed Sep 10 20:47:52 UTC 2025","skipped","Wed Sep 10 20:47:52 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","248","should reject refresh token with empty refresh token","Authentication","Wed Sep 10 20:47:24 UTC 2025","passed","Wed Sep 10 20:47:24 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","214","should get client by ID with typed client","👥 Client Services","Wed Sep 10 20:46:13 UTC 2025","failed","Wed Sep 10 20:46:13 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","339","should create client with typed client from @btshift/client-management-types","👥 Client Services","Wed Sep 10 20:46:10 UTC 2025","failed","Wed Sep 10 20:46:11 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","0","should reset password with valid token","chromium","Wed Sep 10 20:47:52 UTC 2025","skipped","Wed Sep 10 20:47:52 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","315","should filter audit logs by action type","chromium","Wed Sep 10 20:47:11 UTC 2025","failed","Wed Sep 10 20:47:11 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","0","should get session activity history","chromium","Wed Sep 10 20:48:20 UTC 2025","skipped","Wed Sep 10 20:48:20 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","182","should delete a group","👥 Client Services","Wed Sep 10 20:46:25 UTC 2025","failed","Wed Sep 10 20:46:26 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","196","should automatically use appropriate context","chromium","Wed Sep 10 20:48:41 UTC 2025","failed","Wed Sep 10 20:48:41 UTC 2025","Multi-User Context Example Tests > Auto-Context Selection","api/features/multi-user-example.spec.ts","",""
"","0","should generate new backup codes","chromium","Wed Sep 10 20:48:22 UTC 2025","skipped","Wed Sep 10 20:48:22 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","186","should create client group with typed client","👥 Client Services","Wed Sep 10 20:46:18 UTC 2025","failed","Wed Sep 10 20:46:18 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","207","should list all tenants (SuperAdmin only)","chromium","Wed Sep 10 20:48:35 UTC 2025","passed","Wed Sep 10 20:48:35 UTC 2025","Multi-User Context Example Tests > Platform Operations (SuperAdmin)","api/features/multi-user-example.spec.ts","",""
"","190","should list clients within tenant","chromium","Wed Sep 10 20:48:37 UTC 2025","failed","Wed Sep 10 20:48:37 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
