"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should require 2FA for sensitive operations","chromium","Sat Sep 06 17:30:07 UTC 2025","skipped","Sat Sep 06 17:30:07 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","0","should validate session token","chromium","Sat Sep 06 17:30:05 UTC 2025","skipped","Sat Sep 06 17:30:05 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","178","should return 404 when getting tenant by non-existing ID","🏢 Business Operations","Sat Sep 06 17:30:28 UTC 2025","failed","Sat Sep 06 17:30:28 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","181","should delete a group","👥 Client Services","Sat Sep 06 17:28:43 UTC 2025","failed","Sat Sep 06 17:28:43 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","192","should create client group with typed client","👥 Client Services","Sat Sep 06 17:28:36 UTC 2025","failed","Sat Sep 06 17:28:36 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","257","should handle user-client associations with typed client","👥 Client Services","Sat Sep 06 17:28:37 UTC 2025","failed","Sat Sep 06 17:28:38 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","181","should retrieve audit logs","Audit Logs","Sat Sep 06 17:29:01 UTC 2025","failed","Sat Sep 06 17:29:01 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","182","should validate invitation token","User Invitations","Sat Sep 06 17:29:37 UTC 2025","failed","Sat Sep 06 17:29:37 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","0","should revoke specific session","chromium","Sat Sep 06 17:30:05 UTC 2025","skipped","Sat Sep 06 17:30:05 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","186","should get tenant by ID with typed client","🏢 Business Operations","Sat Sep 06 17:30:39 UTC 2025","failed","Sat Sep 06 17:30:39 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","815","should update tenant subscription plan","🏢 Business Operations","Sat Sep 06 17:30:45 UTC 2025","failed","Sat Sep 06 17:30:45 UTC 2025","Tenant Management - Subscription Operations","Subscription Management","",""
"","181","should remove a client from a group","👥 Client Services","Sat Sep 06 17:28:47 UTC 2025","failed","Sat Sep 06 17:28:48 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","0","should enforce password policy","chromium","Sat Sep 06 17:29:39 UTC 2025","skipped","Sat Sep 06 17:29:39 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","0","should validate password reset token","chromium","Sat Sep 06 17:29:39 UTC 2025","skipped","Sat Sep 06 17:29:39 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","187","should get all clients in a group","👥 Client Services","Sat Sep 06 17:28:49 UTC 2025","failed","Sat Sep 06 17:28:49 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","171","should resend invitation","User Invitations","Sat Sep 06 17:29:33 UTC 2025","failed","Sat Sep 06 17:29:33 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","183","should list all roles","Role Management","Sat Sep 06 17:29:59 UTC 2025","failed","Sat Sep 06 17:29:59 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","1","should update billing cycle","chromium","Sat Sep 06 17:30:45 UTC 2025","skipped","Sat Sep 06 17:30:45 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","184","should prevent creating tenant with duplicate tenant name","🏢 Business Operations","Sat Sep 06 17:30:19 UTC 2025","failed","Sat Sep 06 17:30:20 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","194","should get user permissions","Permission Management","Sat Sep 06 17:29:50 UTC 2025","failed","Sat Sep 06 17:29:51 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","179","should add a client to a group","👥 Client Services","Sat Sep 06 17:28:46 UTC 2025","failed","Sat Sep 06 17:28:46 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","653","should get current user information with typed ctx.client","🔐 Security & Access","Sat Sep 06 17:29:23 UTC 2025","failed","Sat Sep 06 17:29:24 UTC 2025","User Login Process","Authentication Systems","",""
"","0","should revoke all sessions for user","chromium","Sat Sep 06 17:30:05 UTC 2025","skipped","Sat Sep 06 17:30:05 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","184","should suspend an active tenant","🏢 Business Operations","Sat Sep 06 17:30:46 UTC 2025","failed","Sat Sep 06 17:30:46 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","396","should return user information in login response","Authentication","Sat Sep 06 17:29:19 UTC 2025","failed","Sat Sep 06 17:29:19 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","0","should verify two-factor authentication code","chromium","Sat Sep 06 17:30:07 UTC 2025","skipped","Sat Sep 06 17:30:07 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","171","should delete a tenant","🏢 Business Operations","Sat Sep 06 17:30:49 UTC 2025","failed","Sat Sep 06 17:30:49 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","187","should accept invitation","User Invitations","Sat Sep 06 17:29:31 UTC 2025","failed","Sat Sep 06 17:29:32 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
