"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","197","should update role","Role Management","Fri Sep 12 08:51:17 UTC 2025","failed","Fri Sep 12 08:51:17 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","0","should validate session token","chromium","Fri Sep 12 08:51:26 UTC 2025","skipped","Fri Sep 12 08:51:26 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","195","should delete a tenant","🏢 Business Operations","Fri Sep 12 08:52:13 UTC 2025","failed","Fri Sep 12 08:52:14 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","545","should get current user information with typed ctx.client","🔐 Security & Access","Fri Sep 12 08:50:46 UTC 2025","failed","Fri Sep 12 08:50:46 UTC 2025","User Login Process","Authentication Systems","",""
"","133","should reject login with empty email","chromium","Fri Sep 12 08:50:34 UTC 2025","passed","Fri Sep 12 08:50:34 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","177","should verify tenant exists check returns true for existing tenant","🏢 Business Operations","Fri Sep 12 08:51:50 UTC 2025","failed","Fri Sep 12 08:51:51 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","187","should export audit logs","Audit Logs","Fri Sep 12 08:50:32 UTC 2025","failed","Fri Sep 12 08:50:32 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","174","should check if user has permission","Permission Management","Fri Sep 12 08:51:13 UTC 2025","failed","Fri Sep 12 08:51:13 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","561","should refresh token with valid refresh token","Authentication","Fri Sep 12 08:50:40 UTC 2025","passed","Fri Sep 12 08:50:41 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","120","should reject token validation with invalid token","chromium","Fri Sep 12 08:50:34 UTC 2025","failed","Fri Sep 12 08:50:34 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","326","should delete a group","👥 Client Services","Fri Sep 12 08:50:07 UTC 2025","failed","Fri Sep 12 08:50:08 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","198","should create a new permission","Permission Management","Fri Sep 12 08:51:02 UTC 2025","failed","Fri Sep 12 08:51:02 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","1","should handle session timeout","chromium","Fri Sep 12 08:51:26 UTC 2025","skipped","Fri Sep 12 08:51:26 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","467","should create client group with typed client","👥 Client Services","Fri Sep 12 08:49:59 UTC 2025","failed","Fri Sep 12 08:50:00 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","178","should accept invitation","User Invitations","Fri Sep 12 08:50:53 UTC 2025","failed","Fri Sep 12 08:50:54 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","0","should update billing cycle","chromium","Fri Sep 12 08:52:10 UTC 2025","skipped","Fri Sep 12 08:52:10 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","129","should activate tenant with typed client","chromium","Fri Sep 12 08:52:07 UTC 2025","failed","Fri Sep 12 08:52:07 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
