"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","350","should get client by ID with typed client","👥 Client Services","Fri Sep 12 11:14:58 UTC 2025","passed","Fri Sep 12 11:14:58 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","337","should cancel invitation","User Invitations","Fri Sep 12 11:15:56 UTC 2025","failed","Fri Sep 12 11:15:56 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","1","should revoke specific session","chromium","Fri Sep 12 11:16:26 UTC 2025","skipped","Fri Sep 12 11:16:26 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","171","should update user information","User Management","Fri Sep 12 11:16:31 UTC 2025","failed","Fri Sep 12 11:16:31 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","185","should list tenants with typed client","🏢 Business Operations","Fri Sep 12 11:17:07 UTC 2025","failed","Fri Sep 12 11:17:07 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","167","should check if user has permission","Permission Management","Fri Sep 12 11:16:13 UTC 2025","failed","Fri Sep 12 11:16:13 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","483","should maintain authentication state across multiple requests","chromium","Fri Sep 12 11:15:41 UTC 2025","failed","Fri Sep 12 11:15:42 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","287","should reject login with invalid password","chromium","Fri Sep 12 11:15:33 UTC 2025","passed","Fri Sep 12 11:15:33 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","0","should increase user and storage limits","chromium","Fri Sep 12 11:17:11 UTC 2025","skipped","Fri Sep 12 11:17:11 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","173","should get users by role","Role Management","Fri Sep 12 11:16:24 UTC 2025","failed","Fri Sep 12 11:16:24 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","577","should refresh token with typed ctx.client","🔐 Security & Access","Fri Sep 12 11:15:47 UTC 2025","passed","Fri Sep 12 11:15:48 UTC 2025","User Login Process","Authentication Systems","",""
"","316","should list clients within tenant","chromium","Fri Sep 12 11:16:41 UTC 2025","passed","Fri Sep 12 11:16:42 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
"","621","should get audit log by ID","Audit Logs","Fri Sep 12 11:15:30 UTC 2025","failed","Fri Sep 12 11:15:30 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","170","should list all roles","Role Management","Fri Sep 12 11:16:20 UTC 2025","failed","Fri Sep 12 11:16:20 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","170","should delete permission","Permission Management","Fri Sep 12 11:16:06 UTC 2025","failed","Fri Sep 12 11:16:06 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","408","should have token with reasonable expiration time","Authentication","Fri Sep 12 11:15:44 UTC 2025","failed","Fri Sep 12 11:15:44 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","164","should validate invitation token","User Invitations","Fri Sep 12 11:15:59 UTC 2025","failed","Fri Sep 12 11:15:59 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","749","should get current session information","Session Management","Fri Sep 12 11:16:26 UTC 2025","failed","Fri Sep 12 11:16:26 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","164","should list clients with typed client","chromium","Fri Sep 12 11:14:59 UTC 2025","passed","Fri Sep 12 11:14:59 UTC 2025","Client Management - CRUD with Typed NPM Packages","api/features/client-management/crud-operations/happy-path/typed-client-crud.api.spec.ts","",""
"","164","should get invitation by ID","User Invitations","Fri Sep 12 11:15:52 UTC 2025","failed","Fri Sep 12 11:15:52 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","269","should validate typed error responses","🔐 Security & Access","Fri Sep 12 11:15:49 UTC 2025","failed","Fri Sep 12 11:15:50 UTC 2025","User Login Process","Authentication Systems","",""
"","170","should verify tenant exists check returns true for existing tenant","🏢 Business Operations","Fri Sep 12 11:16:50 UTC 2025","failed","Fri Sep 12 11:16:50 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","172","should delete user","User Management","Fri Sep 12 11:16:33 UTC 2025","failed","Fri Sep 12 11:16:33 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","172","should list pending invitations","User Invitations","Fri Sep 12 11:15:58 UTC 2025","failed","Fri Sep 12 11:15:58 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","178","should get tenant by ID with typed client","🏢 Business Operations","Fri Sep 12 11:17:06 UTC 2025","failed","Fri Sep 12 11:17:06 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","187","should handle typed error responses for duplicate tenant","🏢 Business Operations","Fri Sep 12 11:17:09 UTC 2025","failed","Fri Sep 12 11:17:09 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","339","should track assignment metadata","👥 Client Services","Fri Sep 12 11:15:25 UTC 2025","failed","Fri Sep 12 11:15:26 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","173","should filter audit logs by action type","chromium","Fri Sep 12 11:15:29 UTC 2025","failed","Fri Sep 12 11:15:29 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","0","should generate new backup codes","chromium","Fri Sep 12 11:16:28 UTC 2025","skipped","Fri Sep 12 11:16:28 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","447","should validate a valid token","chromium","Fri Sep 12 11:15:39 UTC 2025","failed","Fri Sep 12 11:15:39 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","172","should send user invitation","User Invitations","Fri Sep 12 11:15:50 UTC 2025","failed","Fri Sep 12 11:15:50 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","992","should get all groups for a client","👥 Client Services","Fri Sep 12 11:15:14 UTC 2025","failed","Fri Sep 12 11:15:15 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","171","should prevent creating tenant with duplicate admin email","🏢 Business Operations","Fri Sep 12 11:16:49 UTC 2025","failed","Fri Sep 12 11:16:49 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","158","should reject token validation with invalid token","chromium","Fri Sep 12 11:15:34 UTC 2025","failed","Fri Sep 12 11:15:34 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","186","should revoke permission from user","Permission Management","Fri Sep 12 11:16:10 UTC 2025","failed","Fri Sep 12 11:16:10 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","337","should handle user-client associations with typed client","chromium","Fri Sep 12 11:15:00 UTC 2025","passed","Fri Sep 12 11:15:00 UTC 2025","Client Management - CRUD with Typed NPM Packages","api/features/client-management/crud-operations/happy-path/typed-client-crud.api.spec.ts","",""
"","175","should resend invitation","User Invitations","Fri Sep 12 11:15:55 UTC 2025","failed","Fri Sep 12 11:15:55 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
