"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should verify two-factor authentication code","chromium","Fri Sep 12 14:02:08 UTC 2025","skipped","Fri Sep 12 14:02:08 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","1","should require 2FA for sensitive operations","chromium","Fri Sep 12 14:02:08 UTC 2025","skipped","Fri Sep 12 14:02:08 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","349","should handle user-client associations with typed client","chromium","Fri Sep 12 14:00:02 UTC 2025","passed","Fri Sep 12 14:00:02 UTC 2025","Client Management - CRUD with Typed NPM Packages","api/features/client-management/crud-operations/happy-path/typed-client-crud.api.spec.ts","",""
"","170","should create a new user successfully","User Management","Fri Sep 12 14:02:09 UTC 2025","failed","Fri Sep 12 14:02:09 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","189","should retrieve permission by ID","Permission Management","Fri Sep 12 14:01:40 UTC 2025","failed","Fri Sep 12 14:01:41 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","176","should revoke permission from user","Permission Management","Fri Sep 12 14:01:49 UTC 2025","failed","Fri Sep 12 14:01:49 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","3446","should get all groups for a client","👥 Client Services","Fri Sep 12 14:00:25 UTC 2025","failed","Fri Sep 12 14:00:29 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","173","should get invitation by ID","User Invitations","Fri Sep 12 14:01:28 UTC 2025","failed","Fri Sep 12 14:01:28 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","0","should refresh session","chromium","Fri Sep 12 14:02:07 UTC 2025","skipped","Fri Sep 12 14:02:07 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","826","should validate a valid token","chromium","Fri Sep 12 14:01:11 UTC 2025","failed","Fri Sep 12 14:01:12 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","179","should send user invitation","User Invitations","Fri Sep 12 14:01:26 UTC 2025","failed","Fri Sep 12 14:01:26 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","171","should remove role from user","Role Management","Fri Sep 12 14:02:03 UTC 2025","failed","Fri Sep 12 14:02:04 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","173","should activate tenant with typed client","🏢 Business Operations","Fri Sep 12 14:02:54 UTC 2025","failed","Fri Sep 12 14:02:55 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","165","should delete user","User Management","Fri Sep 12 14:02:13 UTC 2025","failed","Fri Sep 12 14:02:13 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","179","should list clients with typed client","chromium","Fri Sep 12 14:00:01 UTC 2025","passed","Fri Sep 12 14:00:01 UTC 2025","Client Management - CRUD with Typed NPM Packages","api/features/client-management/crud-operations/happy-path/typed-client-crud.api.spec.ts","",""
"","958","should get all users assigned to a client","👥 Client Services","Fri Sep 12 14:00:38 UTC 2025","failed","Fri Sep 12 14:00:39 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","0","should revoke specific session","chromium","Fri Sep 12 14:02:07 UTC 2025","skipped","Fri Sep 12 14:02:07 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","176","should prevent creating tenant with duplicate domain","🏢 Business Operations","Fri Sep 12 14:02:31 UTC 2025","failed","Fri Sep 12 14:02:31 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","177","should get all clients assigned to a user","👥 Client Services","Fri Sep 12 14:00:41 UTC 2025","failed","Fri Sep 12 14:00:41 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","0","should validate 2FA for login","chromium","Fri Sep 12 14:02:08 UTC 2025","skipped","Fri Sep 12 14:02:08 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","813","should request password reset","Password Reset","Fri Sep 12 14:01:37 UTC 2025","failed","Fri Sep 12 14:01:37 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","176","should list tenants and include the created tenant","🏢 Business Operations","Fri Sep 12 14:02:49 UTC 2025","failed","Fri Sep 12 14:02:49 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","780","should enable two-factor authentication","Two-Factor Authentication","Fri Sep 12 14:02:08 UTC 2025","failed","Fri Sep 12 14:02:08 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","0","should expire password reset token after use","chromium","Fri Sep 12 14:01:37 UTC 2025","skipped","Fri Sep 12 14:01:37 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","772","should return user information in login response","Authentication","Fri Sep 12 14:01:16 UTC 2025","failed","Fri Sep 12 14:01:17 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","625","should get audit log by ID","Audit Logs","Fri Sep 12 14:01:01 UTC 2025","failed","Fri Sep 12 14:01:02 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","0","should enable additional modules","chromium","Fri Sep 12 14:02:58 UTC 2025","skipped","Fri Sep 12 14:02:58 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","1016","should have token with reasonable expiration time","Authentication","Fri Sep 12 14:01:18 UTC 2025","failed","Fri Sep 12 14:01:19 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","1","should update billing cycle","chromium","Fri Sep 12 14:02:58 UTC 2025","skipped","Fri Sep 12 14:02:58 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","177","should search users by email","User Management","Fri Sep 12 14:02:16 UTC 2025","failed","Fri Sep 12 14:02:17 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","1","should upgrade subscription from Starter to Professional","chromium","Fri Sep 12 14:02:58 UTC 2025","skipped","Fri Sep 12 14:02:58 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
