"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","169","should list clients with typed client","chromium","Fri Sep 12 14:32:18 UTC 2025","passed","Fri Sep 12 14:32:19 UTC 2025","Client Management - CRUD with Typed NPM Packages","api/features/client-management/crud-operations/happy-path/typed-client-crud.api.spec.ts","",""
"","130","should verify tenant exists check returns true for existing tenant","🏢 Business Operations","Fri Sep 12 14:34:00 UTC 2025","failed","Fri Sep 12 14:34:00 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","0","should track session activity","chromium","Fri Sep 12 14:33:38 UTC 2025","skipped","Fri Sep 12 14:33:38 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","148","should list tenants and include the created tenant","🏢 Business Operations","Fri Sep 12 14:34:12 UTC 2025","failed","Fri Sep 12 14:34:12 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","283","should track assignment metadata","👥 Client Services","Fri Sep 12 14:32:43 UTC 2025","failed","Fri Sep 12 14:32:44 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","1","should increase user and storage limits","chromium","Fri Sep 12 14:34:20 UTC 2025","skipped","Fri Sep 12 14:34:20 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","0","should require 2FA for sensitive operations","chromium","Fri Sep 12 14:33:39 UTC 2025","skipped","Fri Sep 12 14:33:39 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","113","should reject login with empty email","chromium","Fri Sep 12 14:32:50 UTC 2025","passed","Fri Sep 12 14:32:50 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","134","should create tenant with typed client from @btshift/tenant-management-types","🏢 Business Operations","Fri Sep 12 14:34:13 UTC 2025","failed","Fri Sep 12 14:34:13 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","398","should delete client with typed client","chromium","Fri Sep 12 14:32:20 UTC 2025","failed","Fri Sep 12 14:32:20 UTC 2025","Client Management - CRUD with Typed NPM Packages","api/features/client-management/crud-operations/happy-path/typed-client-crud.api.spec.ts","",""
"","0","should check password strength","chromium","Fri Sep 12 14:33:15 UTC 2025","skipped","Fri Sep 12 14:33:15 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","0","should refresh session","chromium","Fri Sep 12 14:33:38 UTC 2025","skipped","Fri Sep 12 14:33:38 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","138","should resend invitation","User Invitations","Fri Sep 12 14:33:09 UTC 2025","failed","Fri Sep 12 14:33:09 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","0","should enable additional modules","chromium","Fri Sep 12 14:34:20 UTC 2025","skipped","Fri Sep 12 14:34:20 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","1","should upgrade subscription from Starter to Professional","chromium","Fri Sep 12 14:34:20 UTC 2025","skipped","Fri Sep 12 14:34:20 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","485","should get current user information with typed ctx.client","🔐 Security & Access","Fri Sep 12 14:33:01 UTC 2025","failed","Fri Sep 12 14:33:02 UTC 2025","User Login Process","Authentication Systems","",""
"","0","should verify backup code","chromium","Fri Sep 12 14:33:39 UTC 2025","skipped","Fri Sep 12 14:33:39 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","127","should assign role to user","Role Management","Fri Sep 12 14:33:34 UTC 2025","failed","Fri Sep 12 14:33:34 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","144","should delete permission","Permission Management","Fri Sep 12 14:33:19 UTC 2025","failed","Fri Sep 12 14:33:20 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","360","should handle multiple failed login attempts gracefully","chromium","Fri Sep 12 14:32:54 UTC 2025","passed","Fri Sep 12 14:32:54 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","130","should update permission","Permission Management","Fri Sep 12 14:33:18 UTC 2025","failed","Fri Sep 12 14:33:18 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","135","should deactivate and reactivate user","User Management","Fri Sep 12 14:33:49 UTC 2025","failed","Fri Sep 12 14:33:49 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","104","should NOT be able to access platform settings","chromium","Fri Sep 12 14:33:53 UTC 2025","failed","Fri Sep 12 14:33:53 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
"","497","should refresh token with typed ctx.client","🔐 Security & Access","Fri Sep 12 14:33:03 UTC 2025","passed","Fri Sep 12 14:33:03 UTC 2025","User Login Process","Authentication Systems","",""
"","0","should disable two-factor authentication","chromium","Fri Sep 12 14:33:39 UTC 2025","skipped","Fri Sep 12 14:33:39 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","143","should delete a tenant","🏢 Business Operations","Fri Sep 12 14:34:23 UTC 2025","failed","Fri Sep 12 14:34:23 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","352","should maintain authentication state across multiple requests","chromium","Fri Sep 12 14:32:57 UTC 2025","failed","Fri Sep 12 14:32:58 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","123","should create client within tenant","chromium","Fri Sep 12 14:33:53 UTC 2025","passed","Fri Sep 12 14:33:53 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
"","301","should get client by ID with typed client","chromium","Fri Sep 12 14:32:18 UTC 2025","passed","Fri Sep 12 14:32:18 UTC 2025","Client Management - CRUD with Typed NPM Packages","api/features/client-management/crud-operations/happy-path/typed-client-crud.api.spec.ts","",""
"","611","should request password reset","Password Reset","Fri Sep 12 14:33:14 UTC 2025","failed","Fri Sep 12 14:33:15 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","209","should reject refresh token with empty refresh token","Authentication","Fri Sep 12 14:32:53 UTC 2025","passed","Fri Sep 12 14:32:53 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","301","should remove a user from a client","👥 Client Services","Fri Sep 12 14:32:37 UTC 2025","failed","Fri Sep 12 14:32:37 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","135","should get user by email","User Management","Fri Sep 12 14:33:48 UTC 2025","failed","Fri Sep 12 14:33:48 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","114","should reject login with malformed email","chromium","Fri Sep 12 14:32:51 UTC 2025","passed","Fri Sep 12 14:32:51 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","155","should list tenants with typed client","🏢 Business Operations","Fri Sep 12 14:34:16 UTC 2025","failed","Fri Sep 12 14:34:16 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","280","should list all tenants (SuperAdmin only)","chromium","Fri Sep 12 14:33:50 UTC 2025","passed","Fri Sep 12 14:33:50 UTC 2025","Multi-User Context Example Tests > Platform Operations (SuperAdmin)","api/features/multi-user-example.spec.ts","",""
"","218","should reject login with invalid password","chromium","Fri Sep 12 14:32:50 UTC 2025","passed","Fri Sep 12 14:32:50 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
