"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","250","should delete user","User Management","Thu Sep 11 21:24:08 UTC 2025","failed","Thu Sep 11 21:24:09 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","1","should upgrade subscription from Starter to Professional","chromium","Thu Sep 11 21:24:56 UTC 2025","skipped","Thu Sep 11 21:24:56 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","505","should handle user-client associations with typed client","👥 Client Services","Thu Sep 11 21:22:19 UTC 2025","failed","Thu Sep 11 21:22:19 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","810","should list all groups for a tenant","👥 Client Services","Thu Sep 11 21:22:28 UTC 2025","passed","Thu Sep 11 21:22:29 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","211","should create a new permission","Permission Management","Thu Sep 11 21:23:32 UTC 2025","failed","Thu Sep 11 21:23:32 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","146","should activate tenant with typed client","chromium","Thu Sep 11 21:24:53 UTC 2025","failed","Thu Sep 11 21:24:53 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","269","should deactivate and reactivate user","User Management","Thu Sep 11 21:24:15 UTC 2025","failed","Thu Sep 11 21:24:15 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","0","should reset password with valid token","chromium","Thu Sep 11 21:23:31 UTC 2025","skipped","Thu Sep 11 21:23:31 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","226","should get users by role","Role Management","Thu Sep 11 21:23:59 UTC 2025","failed","Thu Sep 11 21:23:59 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","254","should handle typed error responses for duplicate tenant","🏢 Business Operations","Thu Sep 11 21:24:54 UTC 2025","failed","Thu Sep 11 21:24:54 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","1434","should validate tenant isolation","chromium","Thu Sep 11 21:24:25 UTC 2025","failed","Thu Sep 11 21:24:26 UTC 2025","Multi-User Context Example Tests > Cross-Context Testing","api/features/multi-user-example.spec.ts","",""
"","0","should verify backup code","chromium","Thu Sep 11 21:24:03 UTC 2025","skipped","Thu Sep 11 21:24:03 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","127","should NOT be able to access platform settings","chromium","Thu Sep 11 21:24:22 UTC 2025","failed","Thu Sep 11 21:24:22 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
"","131","should reject token validation with invalid token","chromium","Thu Sep 11 21:22:57 UTC 2025","failed","Thu Sep 11 21:22:57 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","240","should verify tenant exists check returns true for existing tenant","🏢 Business Operations","Thu Sep 11 21:24:32 UTC 2025","failed","Thu Sep 11 21:24:32 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","256","should get tenant by ID with typed client","🏢 Business Operations","Thu Sep 11 21:24:51 UTC 2025","failed","Thu Sep 11 21:24:51 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","246","should get all clients assigned to a user","👥 Client Services","Thu Sep 11 21:22:45 UTC 2025","failed","Thu Sep 11 21:22:45 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","2251","should validate a valid token","chromium","Thu Sep 11 21:23:02 UTC 2025","failed","Thu Sep 11 21:23:04 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","252","should assign role to user","Role Management","Thu Sep 11 21:23:56 UTC 2025","failed","Thu Sep 11 21:23:56 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","252","should validate invitation token","User Invitations","Thu Sep 11 21:23:29 UTC 2025","failed","Thu Sep 11 21:23:29 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","239","should automatically use appropriate context","chromium","Thu Sep 11 21:24:23 UTC 2025","failed","Thu Sep 11 21:24:23 UTC 2025","Multi-User Context Example Tests > Auto-Context Selection","api/features/multi-user-example.spec.ts","",""
"","0","should get password policy requirements","chromium","Thu Sep 11 21:23:31 UTC 2025","skipped","Thu Sep 11 21:23:31 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","283","should return 404 when getting tenant by non-existing ID","🏢 Business Operations","Thu Sep 11 21:24:38 UTC 2025","failed","Thu Sep 11 21:24:38 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","0","should get two-factor authentication status","chromium","Thu Sep 11 21:24:03 UTC 2025","skipped","Thu Sep 11 21:24:03 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","570","should handle multiple failed login attempts gracefully","chromium","Thu Sep 11 21:23:00 UTC 2025","passed","Thu Sep 11 21:23:01 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","460","should have token with reasonable expiration time","Authentication","Thu Sep 11 21:23:11 UTC 2025","failed","Thu Sep 11 21:23:11 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","216","should retrieve role by ID","Role Management","Thu Sep 11 21:23:50 UTC 2025","failed","Thu Sep 11 21:23:50 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","849","should update tenant subscription plan","🏢 Business Operations","Thu Sep 11 21:24:55 UTC 2025","failed","Thu Sep 11 21:24:56 UTC 2025","Tenant Management - Subscription Operations","Subscription Management","",""
"","231","should get invitation by ID","User Invitations","Thu Sep 11 21:23:21 UTC 2025","failed","Thu Sep 11 21:23:22 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","142","should reject login with empty email","chromium","Thu Sep 11 21:22:57 UTC 2025","passed","Thu Sep 11 21:22:57 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","251","should list users with pagination","User Management","Thu Sep 11 21:24:10 UTC 2025","failed","Thu Sep 11 21:24:10 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","1157","should refresh token with typed ctx.client","🔐 Security & Access","Thu Sep 11 21:23:16 UTC 2025","passed","Thu Sep 11 21:23:17 UTC 2025","User Login Process","Authentication Systems","",""
"","260","should check if user has permission","Permission Management","Thu Sep 11 21:23:46 UTC 2025","failed","Thu Sep 11 21:23:47 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
