"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","184","should delete a group","👥 Client Services","Sat Sep 06 18:45:24 UTC 2025","failed","Sat Sep 06 18:45:24 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","185","should successfully send welcome email after tenant activation","🏢 Business Operations","Sat Sep 06 18:47:34 UTC 2025","failed","Sat Sep 06 18:47:34 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","257","should reject refresh token with invalid refresh token","Authentication","Sat Sep 06 18:45:57 UTC 2025","failed","Sat Sep 06 18:45:57 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","189","should create a new permission","Permission Management","Sat Sep 06 18:46:24 UTC 2025","failed","Sat Sep 06 18:46:24 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","0","should check password strength","chromium","Sat Sep 06 18:46:23 UTC 2025","skipped","Sat Sep 06 18:46:23 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","622","should refresh token with typed ctx.client","🔐 Security & Access","Sat Sep 06 18:46:08 UTC 2025","passed","Sat Sep 06 18:46:09 UTC 2025","User Login Process","Authentication Systems","",""
"","180","should retrieve audit logs","Audit Logs","Sat Sep 06 18:45:41 UTC 2025","failed","Sat Sep 06 18:45:41 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","246","should delete client with typed client","👥 Client Services","Sat Sep 06 18:45:19 UTC 2025","failed","Sat Sep 06 18:45:20 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","191","should handle pagination for user-client associations","👥 Client Services","Sat Sep 06 18:45:39 UTC 2025","failed","Sat Sep 06 18:45:39 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","0","should enforce password policy","chromium","Sat Sep 06 18:46:23 UTC 2025","skipped","Sat Sep 06 18:46:23 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","186","should retrieve role by ID","Role Management","Sat Sep 06 18:46:43 UTC 2025","failed","Sat Sep 06 18:46:44 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","179","should handle typed error responses for duplicate tenant","🏢 Business Operations","Sat Sep 06 18:47:46 UTC 2025","failed","Sat Sep 06 18:47:46 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","189","should handle user-client associations with typed client","👥 Client Services","Sat Sep 06 18:45:18 UTC 2025","failed","Sat Sep 06 18:45:18 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","0","should refresh session","chromium","Sat Sep 06 18:47:00 UTC 2025","skipped","Sat Sep 06 18:47:00 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","392","should return user information in login response","Authentication","Sat Sep 06 18:46:03 UTC 2025","failed","Sat Sep 06 18:46:04 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","193","should return 404 when getting tenant by non-existing ID","🏢 Business Operations","Sat Sep 06 18:47:26 UTC 2025","failed","Sat Sep 06 18:47:26 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","188","should deactivate and reactivate user","User Management","Sat Sep 06 18:47:13 UTC 2025","failed","Sat Sep 06 18:47:13 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","1","should validate session token","chromium","Sat Sep 06 18:47:00 UTC 2025","skipped","Sat Sep 06 18:47:00 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","182","should create a new role","Role Management","Sat Sep 06 18:46:42 UTC 2025","failed","Sat Sep 06 18:46:42 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","0","should detect concurrent sessions","chromium","Sat Sep 06 18:47:00 UTC 2025","skipped","Sat Sep 06 18:47:00 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","0","should disable two-factor authentication","chromium","Sat Sep 06 18:47:01 UTC 2025","skipped","Sat Sep 06 18:47:01 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","188","should assign a user to a client","👥 Client Services","Sat Sep 06 18:45:32 UTC 2025","failed","Sat Sep 06 18:45:33 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","189","should list users with pagination","User Management","Sat Sep 06 18:47:07 UTC 2025","failed","Sat Sep 06 18:47:07 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","1","should update billing cycle","chromium","Sat Sep 06 18:47:50 UTC 2025","skipped","Sat Sep 06 18:47:50 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","0","should get password policy requirements","chromium","Sat Sep 06 18:46:23 UTC 2025","skipped","Sat Sep 06 18:46:23 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","195","should prevent creating tenant with duplicate domain","🏢 Business Operations","Sat Sep 06 18:47:16 UTC 2025","failed","Sat Sep 06 18:47:16 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","1192","should update tenant subscription plan","🏢 Business Operations","Sat Sep 06 18:47:49 UTC 2025","failed","Sat Sep 06 18:47:50 UTC 2025","Tenant Management - Subscription Operations","Subscription Management","",""
"","1","should verify two-factor authentication code","chromium","Sat Sep 06 18:47:01 UTC 2025","skipped","Sat Sep 06 18:47:01 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","184","should list all permissions","Permission Management","Sat Sep 06 18:46:32 UTC 2025","failed","Sat Sep 06 18:46:32 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","182","should list tenants and include the created tenant","🏢 Business Operations","Sat Sep 06 18:47:36 UTC 2025","failed","Sat Sep 06 18:47:37 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","199","should revoke permission from user","Permission Management","Sat Sep 06 18:46:35 UTC 2025","failed","Sat Sep 06 18:46:35 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","200","should retrieve the created tenant by name","🏢 Business Operations","Sat Sep 06 18:47:30 UTC 2025","failed","Sat Sep 06 18:47:31 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","318","should create client with typed client from @btshift/client-management-types","👥 Client Services","Sat Sep 06 18:45:09 UTC 2025","failed","Sat Sep 06 18:45:09 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","122","should reject token validation with invalid token","chromium","Sat Sep 06 18:45:55 UTC 2025","failed","Sat Sep 06 18:45:55 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","750","should successfully login with valid SuperAdmin credentials","Authentication","Sat Sep 06 18:45:59 UTC 2025","passed","Sat Sep 06 18:46:00 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","181","should verify tenant exists check returns false for non-existing tenant","🏢 Business Operations","Sat Sep 06 18:47:21 UTC 2025","failed","Sat Sep 06 18:47:21 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","0","should revoke all sessions for user","chromium","Sat Sep 06 18:47:00 UTC 2025","skipped","Sat Sep 06 18:47:00 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","204","should track assignment metadata","👥 Client Services","Sat Sep 06 18:45:40 UTC 2025","failed","Sat Sep 06 18:45:40 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","181","should activate tenant with typed client","🏢 Business Operations","Sat Sep 06 18:47:43 UTC 2025","failed","Sat Sep 06 18:47:44 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","198","should update role","Role Management","Sat Sep 06 18:46:45 UTC 2025","failed","Sat Sep 06 18:46:45 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","183","should get all groups for a client","👥 Client Services","Sat Sep 06 18:45:31 UTC 2025","failed","Sat Sep 06 18:45:31 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","179","should grant permission to user","Permission Management","Sat Sep 06 18:46:34 UTC 2025","failed","Sat Sep 06 18:46:34 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","193","should remove role from user","Role Management","Sat Sep 06 18:46:53 UTC 2025","failed","Sat Sep 06 18:46:53 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","188","should remove a client from a group","👥 Client Services","Sat Sep 06 18:45:28 UTC 2025","failed","Sat Sep 06 18:45:28 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","261","should validate typed error responses","🔐 Security & Access","Sat Sep 06 18:46:10 UTC 2025","failed","Sat Sep 06 18:46:10 UTC 2025","User Login Process","Authentication Systems","",""
"This test validates that Super Admin can authenticate using the platform login system and receive proper access tokens for subsequent operations.","360","Super Admin can access the platform with valid credentials","🔐 Security & Access","Sat Sep 06 18:46:06 UTC 2025","failed","Sat Sep 06 18:46:06 UTC 2025","User Login Process","Authentication Systems","",""
"","182","should list all roles","Role Management","Sat Sep 06 18:46:48 UTC 2025","failed","Sat Sep 06 18:46:48 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","1847","should request password reset","Password Reset","Sat Sep 06 18:46:22 UTC 2025","failed","Sat Sep 06 18:46:23 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","187","should list all groups for a tenant","👥 Client Services","Sat Sep 06 18:45:25 UTC 2025","failed","Sat Sep 06 18:45:25 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","180","should export audit logs","Audit Logs","Sat Sep 06 18:45:50 UTC 2025","failed","Sat Sep 06 18:45:50 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","190","should delete role","Role Management","Sat Sep 06 18:46:47 UTC 2025","failed","Sat Sep 06 18:46:47 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","124","should reject login with malformed email","chromium","Sat Sep 06 18:45:55 UTC 2025","passed","Sat Sep 06 18:45:55 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
