"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","136","should list all groups for a tenant","Client Management Service","Sat Sep 06 16:27:38 UTC 2025","failed","Sat Sep 06 16:27:38 UTC 2025","Client Management - Group Operations","Group Management","",""
"","1","should expire password reset token after use","chromium","Sat Sep 06 16:28:24 UTC 2025","skipped","Sat Sep 06 16:28:24 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","175","should handle pagination for user-client associations","Client Management Service","Sat Sep 06 16:27:49 UTC 2025","failed","Sat Sep 06 16:27:49 UTC 2025","Client Management - User-Client Associations","User-Client Associations","",""
"","0","should get session statistics","chromium","Sat Sep 06 16:28:48 UTC 2025","skipped","Sat Sep 06 16:28:48 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","117","should successfully create a new tenant with valid data","Tenant Management Service","Sat Sep 06 16:29:09 UTC 2025","failed","Sat Sep 06 16:29:09 UTC 2025","Tenant Creation","Tenant Onboarding","",""
"","0","should refresh session","chromium","Sat Sep 06 16:28:48 UTC 2025","skipped","Sat Sep 06 16:28:48 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","601","should enable two-factor authentication","Two-Factor Authentication","Sat Sep 06 16:28:49 UTC 2025","failed","Sat Sep 06 16:28:49 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","135","should list all roles","Role Management","Sat Sep 06 16:28:43 UTC 2025","failed","Sat Sep 06 16:28:43 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","216","should reject login with invalid password","chromium","Sat Sep 06 16:27:59 UTC 2025","passed","Sat Sep 06 16:28:00 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","0","should list all active sessions for user","chromium","Sat Sep 06 16:28:48 UTC 2025","skipped","Sat Sep 06 16:28:48 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","119","should return 404 when getting tenant by non-existing ID","Tenant Onboarding","Sat Sep 06 16:29:08 UTC 2025","failed","Sat Sep 06 16:29:08 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","132","should verify tenant exists check returns true for existing tenant","Tenant Onboarding","Sat Sep 06 16:29:04 UTC 2025","failed","Sat Sep 06 16:29:04 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","112","should retrieve permission by ID","Permission Management","Sat Sep 06 16:28:26 UTC 2025","failed","Sat Sep 06 16:28:26 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","0","should validate password reset token","chromium","Sat Sep 06 16:28:24 UTC 2025","skipped","Sat Sep 06 16:28:24 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","0","should verify backup code","chromium","Sat Sep 06 16:28:49 UTC 2025","skipped","Sat Sep 06 16:28:49 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","0","should reset password with valid token","chromium","Sat Sep 06 16:28:24 UTC 2025","skipped","Sat Sep 06 16:28:24 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","117","should return 404 when getting tenant by non-existing name","Tenant Onboarding","Sat Sep 06 16:29:07 UTC 2025","failed","Sat Sep 06 16:29:07 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","125","should filter audit logs by user","Audit Logs","Sat Sep 06 16:27:53 UTC 2025","failed","Sat Sep 06 16:27:53 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","0","should change password for authenticated user","chromium","Sat Sep 06 16:28:24 UTC 2025","skipped","Sat Sep 06 16:28:24 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","115","should assign role to user","Role Management","Sat Sep 06 16:28:44 UTC 2025","failed","Sat Sep 06 16:28:44 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","194","should reject refresh token with invalid refresh token","Authentication","Sat Sep 06 16:28:02 UTC 2025","failed","Sat Sep 06 16:28:02 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","116","should revoke permission from user","Permission Management","Sat Sep 06 16:28:33 UTC 2025","failed","Sat Sep 06 16:28:33 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","104","should reject login with empty password","chromium","Sat Sep 06 16:28:00 UTC 2025","passed","Sat Sep 06 16:28:00 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","137","should get all clients assigned to a user","Client Management Service","Sat Sep 06 16:27:48 UTC 2025","failed","Sat Sep 06 16:27:48 UTC 2025","Client Management - User-Client Associations","User-Client Associations","",""
"","112","should get user permissions","Permission Management","Sat Sep 06 16:28:34 UTC 2025","failed","Sat Sep 06 16:28:34 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","117","should filter audit logs by action type","Audit Logs","Sat Sep 06 16:27:55 UTC 2025","failed","Sat Sep 06 16:27:56 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","120","should get all clients in a group","Client Management Service","Sat Sep 06 16:27:42 UTC 2025","failed","Sat Sep 06 16:27:42 UTC 2025","Client Management - Group Operations","Group Management","",""
