"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","229","should delete client with typed client","👥 Client Services","Wed Sep 10 21:09:18 UTC 2025","failed","Wed Sep 10 21:09:18 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","249","should list tenants with typed client","🏢 Business Operations","Wed Sep 10 21:11:58 UTC 2025","passed","Wed Sep 10 21:11:58 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","248","should delete user","User Management","Wed Sep 10 21:11:16 UTC 2025","failed","Wed Sep 10 21:11:16 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","239","should get all clients in a group","👥 Client Services","Wed Sep 10 21:09:29 UTC 2025","failed","Wed Sep 10 21:09:30 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","0","should handle session timeout","chromium","Wed Sep 10 21:11:09 UTC 2025","skipped","Wed Sep 10 21:11:09 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","497","should handle change password with typed ctx.client","chromium","Wed Sep 10 21:10:15 UTC 2025","failed","Wed Sep 10 21:10:16 UTC 2025","Business Feature: Platform Access Control","api/features/identity/authentication/happy-path/typed-login.api.spec.ts","",""
"","245","should retrieve the created tenant by ID","🏢 Business Operations","Wed Sep 10 21:11:47 UTC 2025","failed","Wed Sep 10 21:11:47 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","401","should create client with typed client from @btshift/client-management-types","👥 Client Services","Wed Sep 10 21:09:01 UTC 2025","failed","Wed Sep 10 21:09:01 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","1","should check password strength","chromium","Wed Sep 10 21:10:34 UTC 2025","skipped","Wed Sep 10 21:10:34 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","240","should get all groups for a client","👥 Client Services","Wed Sep 10 21:09:32 UTC 2025","failed","Wed Sep 10 21:09:32 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","230","should check if user has permission","Permission Management","Wed Sep 10 21:10:52 UTC 2025","failed","Wed Sep 10 21:10:52 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","241","should get all clients assigned to a user","👥 Client Services","Wed Sep 10 21:09:46 UTC 2025","failed","Wed Sep 10 21:09:46 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","528","should logout successfully","chromium","Wed Sep 10 21:10:08 UTC 2025","passed","Wed Sep 10 21:10:08 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","237","should handle user-client associations with typed client","👥 Client Services","Wed Sep 10 21:09:17 UTC 2025","failed","Wed Sep 10 21:09:17 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","658","should validate invitation token","chromium","Wed Sep 10 21:10:31 UTC 2025","failed","Wed Sep 10 21:10:32 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","248","should update an existing group","👥 Client Services","Wed Sep 10 21:09:22 UTC 2025","failed","Wed Sep 10 21:09:22 UTC 2025","Client Management - Group Operations","Client Organization","",""
