"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","172","should list all roles","Role Management","Thu Sep 11 09:03:50 UTC 2025","failed","Thu Sep 11 09:03:50 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","175","should successfully activate a pending tenant","🏢 Business Operations","Thu Sep 11 09:04:43 UTC 2025","failed","Thu Sep 11 09:04:44 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","170","should reject login with empty email","chromium","Thu Sep 11 09:02:43 UTC 2025","passed","Thu Sep 11 09:02:43 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","0","should get session by ID","chromium","Thu Sep 11 09:03:59 UTC 2025","skipped","Thu Sep 11 09:03:59 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","2589","should update tenant subscription plan","🏢 Business Operations","Thu Sep 11 09:04:53 UTC 2025","failed","Thu Sep 11 09:04:56 UTC 2025","Tenant Management - Subscription Operations","Subscription Management","",""
"","176","should get tenant by ID with typed client","🏢 Business Operations","Thu Sep 11 09:04:49 UTC 2025","failed","Thu Sep 11 09:04:49 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","0","should revoke specific session","chromium","Thu Sep 11 09:03:59 UTC 2025","skipped","Thu Sep 11 09:03:59 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","0","should get password policy requirements","chromium","Thu Sep 11 09:03:15 UTC 2025","skipped","Thu Sep 11 09:03:15 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","0","should enable additional modules","chromium","Thu Sep 11 09:04:56 UTC 2025","skipped","Thu Sep 11 09:04:56 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","173","should accept invitation","User Invitations","Thu Sep 11 09:03:07 UTC 2025","failed","Thu Sep 11 09:03:07 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","187","should add a client to a group","👥 Client Services","Thu Sep 11 09:02:10 UTC 2025","failed","Thu Sep 11 09:02:10 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","175","should create client group with typed client","👥 Client Services","Thu Sep 11 09:01:57 UTC 2025","failed","Thu Sep 11 09:01:57 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","524","should handle multiple failed login attempts gracefully","chromium","Thu Sep 11 09:02:47 UTC 2025","passed","Thu Sep 11 09:02:47 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","186","should export audit logs","Audit Logs","Thu Sep 11 09:02:41 UTC 2025","failed","Thu Sep 11 09:02:41 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","170","should remove a client from a group","👥 Client Services","Thu Sep 11 09:02:11 UTC 2025","failed","Thu Sep 11 09:02:11 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","177","should list all permissions","Permission Management","Thu Sep 11 09:03:23 UTC 2025","failed","Thu Sep 11 09:03:24 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","178","should verify tenant exists check returns true for existing tenant","🏢 Business Operations","Thu Sep 11 09:04:32 UTC 2025","failed","Thu Sep 11 09:04:32 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","0","should change password for authenticated user","chromium","Thu Sep 11 09:03:15 UTC 2025","skipped","Thu Sep 11 09:03:15 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","154","should reject token validation with invalid token","chromium","Thu Sep 11 09:02:44 UTC 2025","failed","Thu Sep 11 09:02:44 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","172","should create a new role","Role Management","Thu Sep 11 09:03:40 UTC 2025","failed","Thu Sep 11 09:03:40 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","592","should get current user information with typed ctx.client","🔐 Security & Access","Thu Sep 11 09:02:56 UTC 2025","failed","Thu Sep 11 09:02:56 UTC 2025","User Login Process","Authentication Systems","",""
"","174","should create a new user successfully","User Management","Thu Sep 11 09:04:03 UTC 2025","failed","Thu Sep 11 09:04:03 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","166","should activate tenant with typed client","chromium","Thu Sep 11 09:04:51 UTC 2025","failed","Thu Sep 11 09:04:51 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
