"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","706","should get current user information with typed ctx.client","🔐 Security & Access","Wed Sep 10 17:18:32 UTC 2025","failed","Wed Sep 10 17:18:33 UTC 2025","User Login Process","Authentication Systems","",""
"","172","should return appropriate error response for unauthorized access","chromium","Wed Sep 10 17:18:13 UTC 2025","failed","Wed Sep 10 17:18:13 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","772","should refresh token with valid refresh token","Authentication","Wed Sep 10 17:18:18 UTC 2025","passed","Wed Sep 10 17:18:19 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","0","should verify two-factor authentication code","chromium","Wed Sep 10 17:19:28 UTC 2025","skipped","Wed Sep 10 17:19:28 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","1","should generate new backup codes","chromium","Wed Sep 10 17:19:28 UTC 2025","skipped","Wed Sep 10 17:19:28 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","0","should reset password with valid token","chromium","Wed Sep 10 17:18:55 UTC 2025","skipped","Wed Sep 10 17:18:55 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","261","should update user information","User Management","Wed Sep 10 17:19:34 UTC 2025","failed","Wed Sep 10 17:19:34 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","0","should enforce password policy","chromium","Wed Sep 10 17:18:55 UTC 2025","skipped","Wed Sep 10 17:18:55 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","0","should detect concurrent sessions","chromium","Wed Sep 10 17:19:27 UTC 2025","skipped","Wed Sep 10 17:19:27 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","186","should reject login with empty password","chromium","Wed Sep 10 17:18:09 UTC 2025","passed","Wed Sep 10 17:18:09 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","241","should create tenant with typed client from @btshift/tenant-management-types","🏢 Business Operations","Wed Sep 10 17:20:24 UTC 2025","failed","Wed Sep 10 17:20:24 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","1","should get session by ID","chromium","Wed Sep 10 17:19:27 UTC 2025","skipped","Wed Sep 10 17:19:27 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","239","should delete a tenant","🏢 Business Operations","Wed Sep 10 17:20:35 UTC 2025","failed","Wed Sep 10 17:20:35 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","1","should validate 2FA for login","chromium","Wed Sep 10 17:19:28 UTC 2025","skipped","Wed Sep 10 17:19:28 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","258","should verify tenant exists check returns false for non-existing tenant","🏢 Business Operations","Wed Sep 10 17:20:09 UTC 2025","failed","Wed Sep 10 17:20:09 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","242","should update role","Role Management","Wed Sep 10 17:19:16 UTC 2025","failed","Wed Sep 10 17:19:16 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","229","should retrieve role by ID","Role Management","Wed Sep 10 17:19:14 UTC 2025","failed","Wed Sep 10 17:19:14 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","233","should create a new user successfully","User Management","Wed Sep 10 17:19:29 UTC 2025","failed","Wed Sep 10 17:19:29 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","241","should reactivate a suspended tenant","🏢 Business Operations","Wed Sep 10 17:20:34 UTC 2025","failed","Wed Sep 10 17:20:34 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","237","should prevent creating tenant with duplicate domain","🏢 Business Operations","Wed Sep 10 17:19:56 UTC 2025","failed","Wed Sep 10 17:19:57 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","1361","should logout successfully","chromium","Wed Sep 10 17:18:19 UTC 2025","passed","Wed Sep 10 17:18:20 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","0","should check password strength","chromium","Wed Sep 10 17:18:55 UTC 2025","skipped","Wed Sep 10 17:18:55 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","173","should filter audit logs by date range","chromium","Wed Sep 10 17:18:01 UTC 2025","passed","Wed Sep 10 17:18:01 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","236","should list all permissions","Permission Management","Wed Sep 10 17:19:03 UTC 2025","failed","Wed Sep 10 17:19:03 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","0","should increase user and storage limits","chromium","Wed Sep 10 17:20:32 UTC 2025","skipped","Wed Sep 10 17:20:32 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","890","should validate a valid token","chromium","Wed Sep 10 17:18:16 UTC 2025","failed","Wed Sep 10 17:18:17 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","234","should list all groups for a tenant","👥 Client Services","Wed Sep 10 17:17:27 UTC 2025","failed","Wed Sep 10 17:17:28 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","227","should prevent creating tenant with duplicate tenant name","🏢 Business Operations","Wed Sep 10 17:19:54 UTC 2025","failed","Wed Sep 10 17:19:54 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","1","should get session activity history","chromium","Wed Sep 10 17:19:27 UTC 2025","skipped","Wed Sep 10 17:19:27 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","243","should handle typed error responses for duplicate tenant","🏢 Business Operations","Wed Sep 10 17:20:29 UTC 2025","failed","Wed Sep 10 17:20:29 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","821","should have token with reasonable expiration time","Authentication","Wed Sep 10 17:18:30 UTC 2025","failed","Wed Sep 10 17:18:30 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","0","should revoke all sessions for user","chromium","Wed Sep 10 17:19:27 UTC 2025","skipped","Wed Sep 10 17:19:27 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
