"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","918","should list all tenants (SuperAdmin only)","chromium","Thu Sep 11 12:54:15 UTC 2025","passed","Thu Sep 11 12:54:16 UTC 2025","Multi-User Context Example Tests > Platform Operations (SuperAdmin)","api/features/multi-user-example.spec.ts","",""
"This test validates the complete tenant creation workflow from a business perspective, ensuring all required data is captured and the tenant is properly initialized.","246","Super Admin can successfully onboard a new accounting firm","🏢 Business Operations","Thu Sep 11 12:54:37 UTC 2025","failed","Thu Sep 11 12:54:37 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","210","should deactivate and reactivate user","User Management","Thu Sep 11 12:54:14 UTC 2025","failed","Thu Sep 11 12:54:14 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","389","should handle pagination for user-client associations","👥 Client Services","Thu Sep 11 12:52:52 UTC 2025","failed","Thu Sep 11 12:52:52 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","217","should delete user","User Management","Thu Sep 11 12:54:08 UTC 2025","failed","Thu Sep 11 12:54:08 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","497","should list clients within tenant","chromium","Thu Sep 11 12:54:18 UTC 2025","failed","Thu Sep 11 12:54:18 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
"","0","should generate new backup codes","chromium","Thu Sep 11 12:54:03 UTC 2025","skipped","Thu Sep 11 12:54:03 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","296","should validate typed error responses","🔐 Security & Access","Thu Sep 11 12:53:19 UTC 2025","failed","Thu Sep 11 12:53:19 UTC 2025","User Login Process","Authentication Systems","",""
"","897","should request password reset","Password Reset","Thu Sep 11 12:53:32 UTC 2025","failed","Thu Sep 11 12:53:32 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","210","should revoke permission from user","Permission Management","Thu Sep 11 12:53:43 UTC 2025","failed","Thu Sep 11 12:53:44 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","248","should track assignment metadata","👥 Client Services","Thu Sep 11 12:52:54 UTC 2025","failed","Thu Sep 11 12:52:54 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","0","should revoke all sessions for user","chromium","Thu Sep 11 12:54:01 UTC 2025","skipped","Thu Sep 11 12:54:01 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","210","should get all groups for a client","👥 Client Services","Thu Sep 11 12:52:44 UTC 2025","failed","Thu Sep 11 12:52:44 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","0","should disable two-factor authentication","chromium","Thu Sep 11 12:54:03 UTC 2025","skipped","Thu Sep 11 12:54:03 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
