"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","240","should revoke permission from user","Permission Management","Fri Sep 12 09:44:42 UTC 2025","failed","Fri Sep 12 09:44:42 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","229","should create a new role","Role Management","Fri Sep 12 09:44:46 UTC 2025","failed","Fri Sep 12 09:44:46 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","972","should request password reset","Password Reset","Fri Sep 12 09:44:31 UTC 2025","failed","Fri Sep 12 09:44:32 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","237","should get user permissions","Permission Management","Fri Sep 12 09:44:43 UTC 2025","failed","Fri Sep 12 09:44:43 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","318","should validate typed error responses","🔐 Security & Access","Fri Sep 12 09:44:19 UTC 2025","failed","Fri Sep 12 09:44:19 UTC 2025","User Login Process","Authentication Systems","",""
"","1","should verify two-factor authentication code","chromium","Fri Sep 12 09:45:00 UTC 2025","skipped","Fri Sep 12 09:45:00 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","247","should retrieve role by ID","Role Management","Fri Sep 12 09:44:48 UTC 2025","failed","Fri Sep 12 09:44:48 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","683","should refresh token with typed ctx.client","🔐 Security & Access","Fri Sep 12 09:44:17 UTC 2025","passed","Fri Sep 12 09:44:18 UTC 2025","User Login Process","Authentication Systems","",""
"","388","should list all tenants (SuperAdmin only)","chromium","Fri Sep 12 09:45:13 UTC 2025","passed","Fri Sep 12 09:45:13 UTC 2025","Multi-User Context Example Tests > Platform Operations (SuperAdmin)","api/features/multi-user-example.spec.ts","",""
"","1","should revoke all sessions for user","chromium","Fri Sep 12 09:44:59 UTC 2025","skipped","Fri Sep 12 09:44:59 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","244","should return 404 when getting tenant by non-existing ID","🏢 Business Operations","Fri Sep 12 09:45:29 UTC 2025","failed","Fri Sep 12 09:45:29 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","0","should increase user and storage limits","chromium","Fri Sep 12 09:45:46 UTC 2025","skipped","Fri Sep 12 09:45:46 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","248","should handle user-client associations with typed client","👥 Client Services","Fri Sep 12 09:43:26 UTC 2025","failed","Fri Sep 12 09:43:27 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","0","should reset password with valid token","chromium","Fri Sep 12 09:44:32 UTC 2025","skipped","Fri Sep 12 09:44:32 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","261","should retrieve the created tenant by name","🏢 Business Operations","Fri Sep 12 09:45:34 UTC 2025","failed","Fri Sep 12 09:45:34 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","0","should revoke specific session","chromium","Fri Sep 12 09:44:59 UTC 2025","skipped","Fri Sep 12 09:44:59 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","0","should update billing cycle","chromium","Fri Sep 12 09:45:46 UTC 2025","skipped","Fri Sep 12 09:45:46 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","242","should list pending invitations","User Invitations","Fri Sep 12 09:44:28 UTC 2025","failed","Fri Sep 12 09:44:28 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","1102","should validate tenant isolation","chromium","Fri Sep 12 09:45:18 UTC 2025","failed","Fri Sep 12 09:45:20 UTC 2025","Multi-User Context Example Tests > Cross-Context Testing","api/features/multi-user-example.spec.ts","",""
"","0","should downgrade subscription from Enterprise to Professional","chromium","Fri Sep 12 09:45:46 UTC 2025","skipped","Fri Sep 12 09:45:46 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","314","should resend invitation","User Invitations","Fri Sep 12 09:44:25 UTC 2025","failed","Fri Sep 12 09:44:25 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","595","should create client with typed client from @btshift/client-management-types","👥 Client Services","Fri Sep 12 09:43:18 UTC 2025","failed","Fri Sep 12 09:43:19 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","347","should filter audit logs by action type","chromium","Fri Sep 12 09:43:58 UTC 2025","failed","Fri Sep 12 09:43:58 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","406","should add a client to a group","chromium","Fri Sep 12 09:43:36 UTC 2025","failed","Fri Sep 12 09:43:36 UTC 2025","Client Management - Group Operations","api/features/client-management/groups/happy-path/group-operations.api.spec.ts","",""
"","233","should handle typed error responses for duplicate tenant","🏢 Business Operations","Fri Sep 12 09:45:44 UTC 2025","failed","Fri Sep 12 09:45:44 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","241","should retrieve user by ID","User Management","Fri Sep 12 09:45:03 UTC 2025","failed","Fri Sep 12 09:45:03 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","0","should validate session token","chromium","Fri Sep 12 09:44:59 UTC 2025","skipped","Fri Sep 12 09:44:59 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","0","should send 2FA code via SMS","chromium","Fri Sep 12 09:45:00 UTC 2025","skipped","Fri Sep 12 09:45:00 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","1","should change password for authenticated user","chromium","Fri Sep 12 09:44:32 UTC 2025","skipped","Fri Sep 12 09:44:32 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","256","should verify tenant exists check returns false for non-existing tenant","🏢 Business Operations","Fri Sep 12 09:45:26 UTC 2025","failed","Fri Sep 12 09:45:26 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","305","should reject token validation with expired token","Authentication","Fri Sep 12 09:44:04 UTC 2025","failed","Fri Sep 12 09:44:05 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","235","should get user by email","User Management","Fri Sep 12 09:45:10 UTC 2025","failed","Fri Sep 12 09:45:10 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","241","should get users by role","Role Management","Fri Sep 12 09:44:57 UTC 2025","failed","Fri Sep 12 09:44:57 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","249","should prevent creating tenant with duplicate domain","🏢 Business Operations","Fri Sep 12 09:45:22 UTC 2025","failed","Fri Sep 12 09:45:22 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","259","should create a new client group","👥 Client Services","Fri Sep 12 09:43:29 UTC 2025","failed","Fri Sep 12 09:43:29 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","235","should return 404 when getting tenant by non-existing name","🏢 Business Operations","Fri Sep 12 09:45:28 UTC 2025","failed","Fri Sep 12 09:45:28 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","1","should disable two-factor authentication","chromium","Fri Sep 12 09:45:00 UTC 2025","skipped","Fri Sep 12 09:45:00 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","1","should enable additional modules","chromium","Fri Sep 12 09:45:46 UTC 2025","skipped","Fri Sep 12 09:45:46 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","233","should delete role","Role Management","Fri Sep 12 09:44:51 UTC 2025","failed","Fri Sep 12 09:44:51 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","478","should validate a valid token","chromium","Fri Sep 12 09:44:08 UTC 2025","failed","Fri Sep 12 09:44:09 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","472","should return user information in login response","Authentication","Fri Sep 12 09:44:12 UTC 2025","failed","Fri Sep 12 09:44:13 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","0","should detect concurrent sessions","chromium","Fri Sep 12 09:44:59 UTC 2025","skipped","Fri Sep 12 09:44:59 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","0","should refresh session","chromium","Fri Sep 12 09:44:59 UTC 2025","skipped","Fri Sep 12 09:44:59 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","236","should successfully activate a pending tenant","🏢 Business Operations","Fri Sep 12 09:45:35 UTC 2025","failed","Fri Sep 12 09:45:35 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","235","should deactivate and reactivate user","User Management","Fri Sep 12 09:45:11 UTC 2025","failed","Fri Sep 12 09:45:12 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","263","should retrieve the created tenant by ID","🏢 Business Operations","Fri Sep 12 09:45:32 UTC 2025","failed","Fri Sep 12 09:45:32 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","139","should reject login with empty password","chromium","Fri Sep 12 09:44:03 UTC 2025","passed","Fri Sep 12 09:44:03 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","129","should NOT be able to access platform settings","chromium","Fri Sep 12 09:45:16 UTC 2025","failed","Fri Sep 12 09:45:16 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
"","233","should delete a tenant","🏢 Business Operations","Fri Sep 12 09:45:49 UTC 2025","failed","Fri Sep 12 09:45:50 UTC 2025","Tenant Management - Suspension Operations","Tenant Lifecycle Management","",""
"","382","should remove a user from a client","👥 Client Services","Fri Sep 12 09:43:46 UTC 2025","failed","Fri Sep 12 09:43:46 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","255","should verify tenant exists check returns true for existing tenant","🏢 Business Operations","Fri Sep 12 09:45:25 UTC 2025","failed","Fri Sep 12 09:45:25 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","251","should get tenant by ID with typed client","🏢 Business Operations","Fri Sep 12 09:45:41 UTC 2025","failed","Fri Sep 12 09:45:41 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","253","should validate invitation token","User Invitations","Fri Sep 12 09:44:30 UTC 2025","failed","Fri Sep 12 09:44:30 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","396","should maintain authentication state across multiple requests","chromium","Fri Sep 12 09:44:11 UTC 2025","failed","Fri Sep 12 09:44:11 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","622","should get all groups for a client","👥 Client Services","Fri Sep 12 09:43:42 UTC 2025","failed","Fri Sep 12 09:43:42 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","245","should accept invitation","User Invitations","Fri Sep 12 09:44:23 UTC 2025","failed","Fri Sep 12 09:44:23 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","251","should create tenant with typed client from @btshift/tenant-management-types","🏢 Business Operations","Fri Sep 12 09:45:40 UTC 2025","failed","Fri Sep 12 09:45:40 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","0","should upgrade subscription from Starter to Professional","chromium","Fri Sep 12 09:45:46 UTC 2025","skipped","Fri Sep 12 09:45:46 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","244","should list tenants and include the created tenant","🏢 Business Operations","Fri Sep 12 09:45:38 UTC 2025","failed","Fri Sep 12 09:45:38 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","131","should activate tenant with typed client","chromium","Fri Sep 12 09:45:43 UTC 2025","failed","Fri Sep 12 09:45:43 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","1003","should list clients with typed client","👥 Client Services","Fri Sep 12 09:43:24 UTC 2025","passed","Fri Sep 12 09:43:25 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","237","should get invitation by ID","User Invitations","Fri Sep 12 09:44:21 UTC 2025","failed","Fri Sep 12 09:44:22 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"This test validates the complete tenant creation workflow from a business perspective, ensuring all required data is captured and the tenant is properly initialized.","259","Super Admin can successfully onboard a new accounting firm","🏢 Business Operations","Fri Sep 12 09:45:31 UTC 2025","failed","Fri Sep 12 09:45:31 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","522","should list all groups for a tenant","👥 Client Services","Fri Sep 12 09:43:35 UTC 2025","passed","Fri Sep 12 09:43:35 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","400","should list clients within tenant","chromium","Fri Sep 12 09:45:15 UTC 2025","passed","Fri Sep 12 09:45:15 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
"","235","should update permission","Permission Management","Fri Sep 12 09:44:36 UTC 2025","failed","Fri Sep 12 09:44:36 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","626","should handle pagination for user-client associations","👥 Client Services","Fri Sep 12 09:43:51 UTC 2025","failed","Fri Sep 12 09:43:52 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","372","should update an existing group","👥 Client Services","Fri Sep 12 09:43:31 UTC 2025","failed","Fri Sep 12 09:43:31 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","418","should create client within tenant","chromium","Fri Sep 12 09:45:16 UTC 2025","passed","Fri Sep 12 09:45:16 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
"","1","should get session by ID","chromium","Fri Sep 12 09:44:59 UTC 2025","skipped","Fri Sep 12 09:44:59 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","246","should delete permission","Permission Management","Fri Sep 12 09:44:37 UTC 2025","failed","Fri Sep 12 09:44:37 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","254","should list all roles","Role Management","Fri Sep 12 09:44:52 UTC 2025","failed","Fri Sep 12 09:44:52 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
