"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","should enforce password policy","chromium","Wed Sep 10 17:52:24 UTC 2025","skipped","Wed Sep 10 17:52:24 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","233","should get all clients assigned to a user","👥 Client Services","Wed Sep 10 17:51:29 UTC 2025","failed","Wed Sep 10 17:51:29 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","252","should list tenants with typed client","🏢 Business Operations","Wed Sep 10 17:54:08 UTC 2025","passed","Wed Sep 10 17:54:08 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","242","should delete permission","Permission Management","Wed Sep 10 17:52:30 UTC 2025","failed","Wed Sep 10 17:52:30 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","249","should update permission","Permission Management","Wed Sep 10 17:52:29 UTC 2025","failed","Wed Sep 10 17:52:29 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","1","should change password for authenticated user","chromium","Wed Sep 10 17:52:24 UTC 2025","skipped","Wed Sep 10 17:52:24 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","234","should create tenant with typed client from @btshift/tenant-management-types","🏢 Business Operations","Wed Sep 10 17:54:05 UTC 2025","failed","Wed Sep 10 17:54:06 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","242","should update user information","User Management","Wed Sep 10 17:53:08 UTC 2025","failed","Wed Sep 10 17:53:08 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","471","should retrieve audit logs","Audit Logs","Wed Sep 10 17:51:34 UTC 2025","passed","Wed Sep 10 17:51:34 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","248","should handle typed error responses for duplicate tenant","🏢 Business Operations","Wed Sep 10 17:54:12 UTC 2025","failed","Wed Sep 10 17:54:12 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","241","should get all groups for a client","👥 Client Services","Wed Sep 10 17:51:21 UTC 2025","failed","Wed Sep 10 17:51:21 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","0","should generate new backup codes","chromium","Wed Sep 10 17:53:04 UTC 2025","skipped","Wed Sep 10 17:53:04 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","238","should get user permissions","Permission Management","Wed Sep 10 17:52:42 UTC 2025","failed","Wed Sep 10 17:52:42 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","0","should get two-factor authentication status","chromium","Wed Sep 10 17:53:04 UTC 2025","skipped","Wed Sep 10 17:53:04 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","918","should get current session information","Session Management","Wed Sep 10 17:53:01 UTC 2025","failed","Wed Sep 10 17:53:02 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","250","should list clients within tenant","chromium","Wed Sep 10 17:53:23 UTC 2025","failed","Wed Sep 10 17:53:23 UTC 2025","Multi-User Context Example Tests > Tenant Operations (TenantAdmin)","api/features/multi-user-example.spec.ts","",""
