"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","136","should revoke permission from user","Permission Management","Thu Sep 11 18:26:58 UTC 2025","failed","Thu Sep 11 18:26:58 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"This test validates that Super Admin can authenticate using the platform login system and receive proper access tokens for subsequent operations.","389","Super Admin can access the platform with valid credentials","🔐 Security & Access","Thu Sep 11 18:26:34 UTC 2025","failed","Thu Sep 11 18:26:35 UTC 2025","User Login Process","Authentication Systems","",""
"","163","should get all users assigned to a client","👥 Client Services","Thu Sep 11 18:26:12 UTC 2025","failed","Thu Sep 11 18:26:12 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","136","should delete permission","Permission Management","Thu Sep 11 18:26:54 UTC 2025","failed","Thu Sep 11 18:26:55 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","146","should prevent creating tenant with duplicate domain","🏢 Business Operations","Thu Sep 11 18:27:38 UTC 2025","failed","Thu Sep 11 18:27:38 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","140","should filter audit logs by user","chromium","Thu Sep 11 18:26:18 UTC 2025","passed","Thu Sep 11 18:26:18 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","161","should check if user has permission","Permission Management","Thu Sep 11 18:27:01 UTC 2025","failed","Thu Sep 11 18:27:01 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","131","should assign role to user","Role Management","Thu Sep 11 18:27:09 UTC 2025","failed","Thu Sep 11 18:27:09 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","135","should create a new role","Role Management","Thu Sep 11 18:27:02 UTC 2025","failed","Thu Sep 11 18:27:02 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","133","should get user permissions","Permission Management","Thu Sep 11 18:27:00 UTC 2025","failed","Thu Sep 11 18:27:00 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","143","should filter audit logs by date range","chromium","Thu Sep 11 18:26:18 UTC 2025","passed","Thu Sep 11 18:26:18 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","1001","should create client with typed client from @btshift/client-management-types","👥 Client Services","Thu Sep 11 18:25:46 UTC 2025","failed","Thu Sep 11 18:25:47 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","150","should handle user-client associations with typed client","👥 Client Services","Thu Sep 11 18:25:56 UTC 2025","failed","Thu Sep 11 18:25:56 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","203","should delete user","User Management","Thu Sep 11 18:27:20 UTC 2025","failed","Thu Sep 11 18:27:20 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","1","should expire password reset token after use","chromium","Thu Sep 11 18:26:50 UTC 2025","skipped","Thu Sep 11 18:26:50 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","353","should return user information in login response","Authentication","Thu Sep 11 18:26:32 UTC 2025","failed","Thu Sep 11 18:26:32 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","148","should get all clients assigned to a user","👥 Client Services","Thu Sep 11 18:26:13 UTC 2025","failed","Thu Sep 11 18:26:14 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","130","should retrieve user by ID","User Management","Thu Sep 11 18:27:17 UTC 2025","failed","Thu Sep 11 18:27:17 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","148","should add a client to a group","👥 Client Services","Thu Sep 11 18:26:04 UTC 2025","failed","Thu Sep 11 18:26:04 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","177","should get all clients in a group","👥 Client Services","Thu Sep 11 18:26:07 UTC 2025","failed","Thu Sep 11 18:26:07 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","147","should retrieve the created tenant by ID","🏢 Business Operations","Thu Sep 11 18:27:47 UTC 2025","failed","Thu Sep 11 18:27:47 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","588","should handle change password with typed ctx.client","chromium","Thu Sep 11 18:26:38 UTC 2025","failed","Thu Sep 11 18:26:38 UTC 2025","Business Feature: Platform Access Control","api/features/identity/authentication/happy-path/typed-login.api.spec.ts","",""
