"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","116","should delete a group","👥 Client Services","Wed Sep 10 18:02:48 UTC 2025","failed","Wed Sep 10 18:02:48 UTC 2025","Client Management - Group Operations","Client Organization","",""
"","625","should send user invitation","User Invitations","Wed Sep 10 18:03:30 UTC 2025","failed","Wed Sep 10 18:03:30 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","134","should retrieve the created tenant by ID","🏢 Business Operations","Wed Sep 10 18:04:48 UTC 2025","failed","Wed Sep 10 18:04:48 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","137","should create tenant with typed client from @btshift/tenant-management-types","🏢 Business Operations","Wed Sep 10 18:04:56 UTC 2025","failed","Wed Sep 10 18:04:57 UTC 2025","Tenant Creation - Using Typed NPM Packages","api/features/tenant-management/onboarding/happy-path/typed-tenant-creation.api.spec.ts","",""
"","334","should return user information in login response","Authentication","Wed Sep 10 18:03:23 UTC 2025","failed","Wed Sep 10 18:03:23 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","120","should list all roles","Role Management","Wed Sep 10 18:04:01 UTC 2025","failed","Wed Sep 10 18:04:01 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","134","should prevent creating tenant with duplicate tenant name","🏢 Business Operations","Wed Sep 10 18:04:33 UTC 2025","failed","Wed Sep 10 18:04:33 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","199","should reject refresh token with invalid refresh token","Authentication","Wed Sep 10 18:03:17 UTC 2025","failed","Wed Sep 10 18:03:17 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","133","should export audit logs","Audit Logs","Wed Sep 10 18:03:13 UTC 2025","failed","Wed Sep 10 18:03:13 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","127","should list users with pagination","User Management","Wed Sep 10 18:04:17 UTC 2025","failed","Wed Sep 10 18:04:17 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","0","should downgrade subscription from Enterprise to Professional","chromium","Wed Sep 10 18:05:06 UTC 2025","skipped","Wed Sep 10 18:05:06 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","0","should enforce password policy","chromium","Wed Sep 10 18:03:43 UTC 2025","skipped","Wed Sep 10 18:03:43 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","0","should get session by ID","chromium","Wed Sep 10 18:04:07 UTC 2025","skipped","Wed Sep 10 18:04:07 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","0","should verify backup code","chromium","Wed Sep 10 18:04:09 UTC 2025","skipped","Wed Sep 10 18:04:09 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","201","should reject login with invalid email","Authentication","Wed Sep 10 18:03:14 UTC 2025","passed","Wed Sep 10 18:03:14 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","1623","should enable two-factor authentication","Two-Factor Authentication","Wed Sep 10 18:04:08 UTC 2025","failed","Wed Sep 10 18:04:09 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","0","should disable two-factor authentication","chromium","Wed Sep 10 18:04:09 UTC 2025","skipped","Wed Sep 10 18:04:09 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
"","536","should deactivate and reactivate user","User Management","Wed Sep 10 18:04:21 UTC 2025","failed","Wed Sep 10 18:04:21 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","1","should handle session timeout","chromium","Wed Sep 10 18:04:07 UTC 2025","skipped","Wed Sep 10 18:04:07 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","122","should track assignment metadata","👥 Client Services","Wed Sep 10 18:03:08 UTC 2025","failed","Wed Sep 10 18:03:08 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","189","should reject refresh token with empty refresh token","Authentication","Wed Sep 10 18:03:18 UTC 2025","passed","Wed Sep 10 18:03:18 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","1","should send 2FA code via SMS","chromium","Wed Sep 10 18:04:09 UTC 2025","skipped","Wed Sep 10 18:04:09 UTC 2025","Identity Service - Two-Factor Authentication Operations","api/features/identity/two-factor-auth/happy-path/2fa-operations.api.spec.ts","",""
