"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","184","should update permission","Permission Management","Thu Sep 11 17:58:35 UTC 2025","failed","Thu Sep 11 17:58:35 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","143","should filter audit logs by user","chromium","Thu Sep 11 17:57:59 UTC 2025","passed","Thu Sep 11 17:57:59 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","411","should handle change password with typed ctx.client","chromium","Thu Sep 11 17:58:19 UTC 2025","failed","Thu Sep 11 17:58:20 UTC 2025","Business Feature: Platform Access Control","api/features/identity/authentication/happy-path/typed-login.api.spec.ts","",""
"","205","should get user by email","User Management","Thu Sep 11 17:59:08 UTC 2025","failed","Thu Sep 11 17:59:08 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","219","should prevent creating tenant with duplicate tenant name","🏢 Business Operations","Thu Sep 11 17:59:22 UTC 2025","failed","Thu Sep 11 17:59:23 UTC 2025","Tenant Creation - Duplicate Prevention API Tests","api/features/tenant-management/onboarding/edge-cases/duplicate-tenant.api.spec.ts","",""
"","206","should create client group with typed client","👥 Client Services","Thu Sep 11 17:57:34 UTC 2025","failed","Thu Sep 11 17:57:34 UTC 2025","Client Management - CRUD with Typed NPM Packages","Client Operations","",""
"","0","should check password strength","chromium","Thu Sep 11 17:58:32 UTC 2025","skipped","Thu Sep 11 17:58:32 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","0","should enable additional modules","chromium","Thu Sep 11 17:59:47 UTC 2025","skipped","Thu Sep 11 17:59:47 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","0","should downgrade subscription from Enterprise to Professional","chromium","Thu Sep 11 17:59:47 UTC 2025","skipped","Thu Sep 11 17:59:47 UTC 2025","Tenant Management - Subscription Operations","api/features/tenant-management/subscription/happy-path/subscription-management.api.spec.ts","",""
"","190","should update user information","User Management","Thu Sep 11 17:59:02 UTC 2025","failed","Thu Sep 11 17:59:02 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
