"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should change password for authenticated user","chromium","Wed Sep 10 16:04:08 UTC 2025","skipped","Wed Sep 10 16:04:08 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","380","should handle change password with typed ctx.client","chromium","Wed Sep 10 16:03:51 UTC 2025","failed","Wed Sep 10 16:03:51 UTC 2025","Business Feature: Platform Access Control","api/features/identity/authentication/happy-path/typed-login.api.spec.ts","",""
"","859","should request password reset","Password Reset","Wed Sep 10 16:04:07 UTC 2025","failed","Wed Sep 10 16:04:08 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
"","300","should reject refresh token with invalid refresh token","Authentication","Wed Sep 10 16:03:20 UTC 2025","failed","Wed Sep 10 16:03:20 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","543","should resend invitation","User Invitations","Wed Sep 10 16:03:58 UTC 2025","failed","Wed Sep 10 16:03:59 UTC 2025","Identity Service - Invitation Operations","api/features/identity/invitations/happy-path/invitation-operations.api.spec.ts","",""
"","229","should successfully activate a pending tenant","🏢 Business Operations","Wed Sep 10 16:05:30 UTC 2025","failed","Wed Sep 10 16:05:31 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","250","should check if user has permission","Permission Management","Wed Sep 10 16:04:26 UTC 2025","failed","Wed Sep 10 16:04:27 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","493","should validate a valid token","chromium","Wed Sep 10 16:03:23 UTC 2025","failed","Wed Sep 10 16:03:24 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","255","should reject login with invalid password","chromium","Wed Sep 10 16:03:18 UTC 2025","passed","Wed Sep 10 16:03:18 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","241","should delete user","User Management","Wed Sep 10 16:04:51 UTC 2025","failed","Wed Sep 10 16:04:51 UTC 2025","Identity Service - User Management CRUD Operations","api/features/identity/user-management/happy-path/user-crud.api.spec.ts","",""
"","810","should return user information in login response","Authentication","Wed Sep 10 16:03:35 UTC 2025","failed","Wed Sep 10 16:03:36 UTC 2025","Authentication - Login Happy Path API Tests","api/features/identity/authentication/happy-path/login.api.spec.ts","",""
"","0","should handle session timeout","chromium","Wed Sep 10 16:04:44 UTC 2025","skipped","Wed Sep 10 16:04:44 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","244","should get all users assigned to a client","👥 Client Services","Wed Sep 10 16:02:57 UTC 2025","failed","Wed Sep 10 16:02:58 UTC 2025","Client Management - User-Client Associations","Client-User Relationships","",""
"","793","should refresh token with typed ctx.client","🔐 Security & Access","Wed Sep 10 16:03:50 UTC 2025","passed","Wed Sep 10 16:03:50 UTC 2025","User Login Process","Authentication Systems","",""
"","228","should update role","Role Management","Wed Sep 10 16:04:31 UTC 2025","failed","Wed Sep 10 16:04:31 UTC 2025","Identity Service - Role Management Operations","api/features/identity/role-management/happy-path/role-crud.api.spec.ts","",""
"","248","should successfully send welcome email after tenant activation","🏢 Business Operations","Wed Sep 10 16:05:32 UTC 2025","failed","Wed Sep 10 16:05:32 UTC 2025","New Tenant Onboarding","Tenant Lifecycle Management","",""
"","256","should export audit logs","Audit Logs","Wed Sep 10 16:03:15 UTC 2025","failed","Wed Sep 10 16:03:16 UTC 2025","Identity Service - Audit Log Operations","api/features/identity/audit-logs/happy-path/audit-operations.api.spec.ts","",""
"","0","should detect concurrent sessions","chromium","Wed Sep 10 16:04:44 UTC 2025","skipped","Wed Sep 10 16:04:44 UTC 2025","Identity Service - Session Management Operations","api/features/identity/session-management/happy-path/session-operations.api.spec.ts","",""
"","133","should reject login with malformed email","chromium","Wed Sep 10 16:03:18 UTC 2025","passed","Wed Sep 10 16:03:18 UTC 2025","Authentication - Invalid Credentials API Tests","api/features/identity/authentication/edge-cases/invalid-credentials.api.spec.ts","",""
"","226","should create a new permission","Permission Management","Wed Sep 10 16:04:08 UTC 2025","failed","Wed Sep 10 16:04:09 UTC 2025","Identity Service - Permission Management Operations","api/features/identity/permission-management/happy-path/permission-crud.api.spec.ts","",""
"","0","should get password policy requirements","chromium","Wed Sep 10 16:04:08 UTC 2025","skipped","Wed Sep 10 16:04:08 UTC 2025","Identity Service - Password Reset Operations","api/features/identity/password-reset/happy-path/password-reset.api.spec.ts","",""
